geo_id,geography_name,borough,total_renter_households,rent_burdened_households,severely_rent_burdened_households,rent_burden_rate,severe_rent_burden_rate
1400000US36047020700,Census Tract 207; Kings County; New York,Brooklyn,1409,410,256,29.1,18.2
1400000US36047049800,Census Tract 498; Kings County; New York,Brooklyn,1183,617,216,52.2,18.3
1400000US36047012700,Census Tract 127; Kings County; New York,Brooklyn,1575,830,288,52.7,18.3
1400000US36047001502,Census Tract 15.02; Kings County; New York,Brooklyn,2555,1086,470,42.5,18.4
1400000US36047074000,Census Tract 740; Kings County; New York,Brooklyn,727,410,134,56.4,18.4
1400000US36047007700,Census Tract 77; Kings County; New York,Brooklyn,2064,534,380,25.9,18.4
1400000US36047005601,Census Tract 56.01; Kings County; New York,Brooklyn,634,264,117,41.6,18.5
1400000US36047053200,Census Tract 532; Kings County; New York,Brooklyn,465,141,86,30.3,18.5
1400000US36047082200,Census Tract 822; Kings County; New York,Brooklyn,3012,1079,560,35.8,18.6
1400000US36047027500,Census Tract 275; Kings County; New York,Brooklyn,1031,495,192,48.0,18.6
1400000US36047035200,Census Tract 352; Kings County; New York,Brooklyn,817,486,153,59.5,18.7
1400000US36047055700,Census Tract 557; Kings County; New York,Brooklyn,905,437,169,48.3,18.7
1400000US36047089000,Census Tract 890; Kings County; New York,Brooklyn,2187,955,411,43.7,18.8
1400000US36047012902,Census Tract 129.02; Kings County; New York,Brooklyn,1629,480,307,29.5,18.8
1400000US36047078000,Census Tract 780; Kings County; New York,Brooklyn,148,56,28,37.8,18.9
1400000US36047118201,Census Tract 1182.01; Kings County; New York,Brooklyn,767,321,145,41.9,18.9
1400000US36047000502,Census Tract 5.02; Kings County; New York,Brooklyn,880,305,166,34.7,18.9
1400000US36047038500,Census Tract 385; Kings County; New York,Brooklyn,1090,431,206,39.5,18.9
1400000US36047051200,Census Tract 512; Kings County; New York,Brooklyn,1928,893,367,46.3,19.0
1400000US36047115200,Census Tract 1152; Kings County; New York,Brooklyn,669,386,127,57.7,19.0
1400000US36047116800,Census Tract 1168; Kings County; New York,Brooklyn,622,259,118,41.6,19.0
1400000US36047021200,Census Tract 212; Kings County; New York,Brooklyn,927,376,177,40.6,19.1
1400000US36047081600,Census Tract 816; Kings County; New York,Brooklyn,603,271,116,44.9,19.2
1400000US36047023100,Census Tract 231; Kings County; New York,Brooklyn,1252,408,241,32.6,19.2
1400000US36047035102,Census Tract 351.02; Kings County; New York,Brooklyn,941,349,181,37.1,19.2
1400000US36047094600,Census Tract 946; Kings County; New York,Brooklyn,181,91,35,50.3,19.3
1400000US36047021500,Census Tract 215; Kings County; New York,Brooklyn,1950,877,376,45.0,19.3
1400000US36047083600,Census Tract 836; Kings County; New York,Brooklyn,171,87,33,50.9,19.3
1400000US36047005202,Census Tract 52.02; Kings County; New York,Brooklyn,712,355,138,49.9,19.4
1400000US36047055600,Census Tract 556; Kings County; New York,Brooklyn,759,411,147,54.2,19.4
1400000US36047050100,Census Tract 501; Kings County; New York,Brooklyn,1143,377,222,33.0,19.4
1400000US36047024600,Census Tract 246; Kings County; New York,Brooklyn,376,129,73,34.3,19.4
1400000US36047121000,Census Tract 1210; Kings County; New York,Brooklyn,1625,551,317,33.9,19.5
1400000US36047096400,Census Tract 964; Kings County; New York,Brooklyn,353,222,69,62.9,19.5
1400000US36047036501,Census Tract 365.01; Kings County; New York,Brooklyn,1247,427,243,34.2,19.5
1400000US36047024100,Census Tract 241; Kings County; New York,Brooklyn,1043,432,204,41.4,19.6
1400000US36047039800,Census Tract 398; Kings County; New York,Brooklyn,271,144,53,53.1,19.6
1400000US36047058200,Census Tract 582; Kings County; New York,Brooklyn,682,345,134,50.6,19.6
1400000US36047027800,Census Tract 278; Kings County; New York,Brooklyn,822,337,162,41.0,19.7
1400000US36047011400,Census Tract 114; Kings County; New York,Brooklyn,679,329,134,48.5,19.7
1400000US36047076400,Census Tract 764; Kings County; New York,Brooklyn,1422,684,280,48.1,19.7
1400000US36047083400,Census Tract 834; Kings County; New York,Brooklyn,131,40,26,30.5,19.8
1400000US36047028300,Census Tract 283; Kings County; New York,Brooklyn,1354,549,268,40.5,19.8
1400000US36047050801,Census Tract 508.01; Kings County; New York,Brooklyn,1413,541,281,38.3,19.9
1400000US36047025500,Census Tract 255; Kings County; New York,Brooklyn,2061,1168,410,56.7,19.9
1400000US36047021700,Census Tract 217; Kings County; New York,Brooklyn,1658,620,331,37.4,20.0
1400000US36047035000,Census Tract 350; Kings County; New York,Brooklyn,1162,525,232,45.2,20.0
1400000US36047027300,Census Tract 273; Kings County; New York,Brooklyn,855,361,171,42.2,20.0
1400000US36047041200,Census Tract 412; Kings County; New York,Brooklyn,533,213,107,40.0,20.1
1400000US36047051602,Census Tract 516.02; Kings County; New York,Brooklyn,1376,794,276,57.7,20.1
1400000US36047075800,Census Tract 758; Kings County; New York,Brooklyn,297,151,60,50.8,20.2
1400000US36047028502,Census Tract 285.02; Kings County; New York,Brooklyn,1187,685,242,57.7,20.4
1400000US36047016300,Census Tract 163; Kings County; New York,Brooklyn,1385,501,284,36.2,20.5
1400000US36047019700,Census Tract 197; Kings County; New York,Brooklyn,834,231,173,27.7,20.7
1400000US36047065400,Census Tract 654; Kings County; New York,Brooklyn,86,66,18,76.7,20.9
1400000US36047075600,Census Tract 756; Kings County; New York,Brooklyn,254,106,53,41.7,20.9
1400000US36047067000,Census Tract 670; Kings County; New York,Brooklyn,521,274,109,52.6,20.9
1400000US36047044800,Census Tract 448; Kings County; New York,Brooklyn,364,147,76,40.4,20.9
1400000US36047006901,Census Tract 69.01; Kings County; New York,Brooklyn,547,256,115,46.8,21.0
1400000US36047113400,Census Tract 1134; Kings County; New York,Brooklyn,1016,423,213,41.6,21.0
1400000US36047092800,Census Tract 928; Kings County; New York,Brooklyn,581,256,122,44.1,21.0
1400000US36047091200,Census Tract 912; Kings County; New York,Brooklyn,2604,1036,546,39.8,21.0
1400000US36047105804,Census Tract 1058.04; Kings County; New York,Brooklyn,2893,1428,608,49.4,21.0
1400000US36047047400,Census Tract 474; Kings County; New York,Brooklyn,424,153,89,36.1,21.0
1400000US36047050500,Census Tract 505; Kings County; New York,Brooklyn,1858,1002,390,53.9,21.0
1400000US36047057600,Census Tract 576; Kings County; New York,Brooklyn,315,81,66,25.7,21.0
1400000US36047014300,Census Tract 143; Kings County; New York,Brooklyn,987,428,208,43.4,21.1
1400000US36047033300,Census Tract 333; Kings County; New York,Brooklyn,871,469,184,53.8,21.1
1400000US36047024900,Census Tract 249; Kings County; New York,Brooklyn,1841,733,390,39.8,21.2
1400000US36047017000,Census Tract 170; Kings County; New York,Brooklyn,547,260,116,47.5,21.2
1400000US36047043000,Census Tract 430; Kings County; New York,Brooklyn,1142,544,243,47.6,21.3
1400000US36047018700,Census Tract 187; Kings County; New York,Brooklyn,301,115,64,38.2,21.3
1400000US36047089600,Census Tract 896; Kings County; New York,Brooklyn,1627,817,348,50.2,21.4
1400000US36047038900,Census Tract 389; Kings County; New York,Brooklyn,1096,532,235,48.5,21.4
1400000US36047121400,Census Tract 1214; Kings County; New York,Brooklyn,1574,554,337,35.2,21.4
1400000US36047048400,Census Tract 484; Kings County; New York,Brooklyn,1267,470,272,37.1,21.5
1400000US36047059100,Census Tract 591; Kings County; New York,Brooklyn,1660,594,357,35.8,21.5
1400000US36047019200,Census Tract 192; Kings County; New York,Brooklyn,500,209,108,41.8,21.6
1400000US36047082600,Census Tract 826; Kings County; New York,Brooklyn,1447,706,313,48.8,21.6
1400000US36047040500,Census Tract 405; Kings County; New York,Brooklyn,592,384,128,64.9,21.6
1400000US36047032600,Census Tract 326; Kings County; New York,Brooklyn,2418,1267,525,52.4,21.7
1400000US36047069200,Census Tract 692; Kings County; New York,Brooklyn,314,204,68,65.0,21.7
1400000US36047046201,Census Tract 462.01; Kings County; New York,Brooklyn,669,357,146,53.4,21.8
1400000US36047003000,Census Tract 30; Kings County; New York,Brooklyn,403,168,88,41.7,21.8
1400000US36047077400,Census Tract 774; Kings County; New York,Brooklyn,1042,538,228,51.6,21.9
1400000US36047062800,Census Tract 628; Kings County; New York,Brooklyn,278,191,61,68.7,21.9
1400000US36047005301,Census Tract 53.01; Kings County; New York,Brooklyn,572,232,125,40.6,21.9
1400000US36047036300,Census Tract 363; Kings County; New York,Brooklyn,1662,770,364,46.3,21.9
1400000US36047057500,Census Tract 575; Kings County; New York,Brooklyn,2002,766,441,38.3,22.0
1400000US36047003800,Census Tract 38; Kings County; New York,Brooklyn,214,68,47,31.8,22.0
1400000US36047004900,Census Tract 49; Kings County; New York,Brooklyn,659,313,145,47.5,22.0
1400000US36047094402,Census Tract 944.02; Kings County; New York,Brooklyn,1032,434,227,42.1,22.0
1400000US36047093000,Census Tract 930; Kings County; New York,Brooklyn,359,130,79,36.2,22.0
1400000US36047004700,Census Tract 47; Kings County; New York,Brooklyn,579,295,128,50.9,22.1
1400000US36047025700,Census Tract 257; Kings County; New York,Brooklyn,814,368,180,45.2,22.1
1400000US36047078601,Census Tract 786.01; Kings County; New York,Brooklyn,655,337,145,51.5,22.1
1400000US36047117800,Census Tract 1178; Kings County; New York,Brooklyn,436,245,97,56.2,22.2
1400000US36047081000,Census Tract 810; Kings County; New York,Brooklyn,749,229,166,30.6,22.2
1400000US36047037500,Census Tract 375; Kings County; New York,Brooklyn,1318,724,293,54.9,22.2
1400000US36047063600,Census Tract 636; Kings County; New York,Brooklyn,18,13,4,72.2,22.2
1400000US36047111600,Census Tract 1116; Kings County; New York,Brooklyn,730,296,162,40.5,22.2
1400000US36047110600,Census Tract 1106; Kings County; New York,Brooklyn,1922,1143,429,59.5,22.3
1400000US36047007100,Census Tract 71; Kings County; New York,Brooklyn,1337,695,300,52.0,22.4
1400000US36047102000,Census Tract 1020; Kings County; New York,Brooklyn,170,43,38,25.3,22.4
1400000US36047012801,Census Tract 128.01; Kings County; New York,Brooklyn,542,263,122,48.5,22.5
1400000US36047005400,Census Tract 54; Kings County; New York,Brooklyn,1222,415,276,34.0,22.6
1400000US36047014102,Census Tract 141.02; Kings County; New York,Brooklyn,509,272,115,53.4,22.6
1400000US36047002901,Census Tract 29.01; Kings County; New York,Brooklyn,1337,652,303,48.8,22.7
1400000US36047045600,Census Tract 456; Kings County; New York,Brooklyn,651,261,148,40.1,22.7
1400000US36047057200,Census Tract 572; Kings County; New York,Brooklyn,2145,874,490,40.7,22.8
1400000US36047000700,Census Tract 7; Kings County; New York,Brooklyn,1195,522,272,43.7,22.8
1400000US36047020100,Census Tract 201; Kings County; New York,Brooklyn,1355,641,309,47.3,22.8
1400000US36047007800,Census Tract 78; Kings County; New York,Brooklyn,1021,459,233,45.0,22.8
1400000US36047095000,Census Tract 950; Kings County; New York,Brooklyn,257,59,59,23.0,23.0
1400000US36047058901,Census Tract 589.01; Kings County; New York,Brooklyn,739,316,170,42.8,23.0
1400000US36047057300,Census Tract 573; Kings County; New York,Brooklyn,907,463,209,51.0,23.0
1400000US36047000301,Census Tract 3.01; Kings County; New York,Brooklyn,1070,332,246,31.0,23.0
1400000US36047044000,Census Tract 440; Kings County; New York,Brooklyn,505,297,116,58.8,23.0
1400000US36047044600,Census Tract 446; Kings County; New York,Brooklyn,338,205,78,60.7,23.1
1400000US36047025400,Census Tract 254; Kings County; New York,Brooklyn,743,432,172,58.1,23.1
1400000US36047013100,Census Tract 131; Kings County; New York,Brooklyn,1266,553,294,43.7,23.2
1400000US36047016900,Census Tract 169; Kings County; New York,Brooklyn,1256,484,291,38.5,23.2
1400000US36047049500,Census Tract 495; Kings County; New York,Brooklyn,1235,524,288,42.4,23.3
1400000US36047052600,Census Tract 526; Kings County; New York,Brooklyn,1499,697,349,46.5,23.3
1400000US36047103401,Census Tract 1034.01; Kings County; New York,Brooklyn,1641,793,382,48.3,23.3
1400000US36047081800,Census Tract 818; Kings County; New York,Brooklyn,1384,770,323,55.6,23.3
1400000US36047042000,Census Tract 420; Kings County; New York,Brooklyn,235,167,55,71.1,23.4
1400000US36047059404,Census Tract 594.04; Kings County; New York,Brooklyn,1101,739,258,67.1,23.4
1400000US36047042800,Census Tract 428; Kings County; New York,Brooklyn,813,384,191,47.2,23.5
1400000US36047056400,Census Tract 564; Kings County; New York,Brooklyn,132,57,31,43.2,23.5
1400000US36047030200,Census Tract 302; Kings County; New York,Brooklyn,746,301,176,40.3,23.6
1400000US36047027900,Census Tract 279; Kings County; New York,Brooklyn,1058,541,250,51.1,23.6
1400000US36047003900,Census Tract 39; Kings County; New York,Brooklyn,914,313,216,34.2,23.6
1400000US36047034902,Census Tract 349.02; Kings County; New York,Brooklyn,1595,1017,376,63.8,23.6
1400000US36047036400,Census Tract 364; Kings County; New York,Brooklyn,601,407,142,67.7,23.6
1400000US36047013400,Census Tract 134; Kings County; New York,Brooklyn,949,377,224,39.7,23.6
1400000US36047047600,Census Tract 476; Kings County; New York,Brooklyn,489,167,116,34.2,23.7
1400000US36047003700,Census Tract 37; Kings County; New York,Brooklyn,2314,916,548,39.6,23.7
1400000US36047031401,Census Tract 314.01; Kings County; New York,Brooklyn,878,461,208,52.5,23.7
1400000US36047117601,Census Tract 1176.01; Kings County; New York,Brooklyn,630,328,150,52.1,23.8
1400000US36047055200,Census Tract 552; Kings County; New York,Brooklyn,1104,332,263,30.1,23.8
1400000US36047072600,Census Tract 726; Kings County; New York,Brooklyn,151,80,36,53.0,23.8
1400000US36047051100,Census Tract 511; Kings County; New York,Brooklyn,1700,849,404,49.9,23.8
1400000US36047032700,Census Tract 327; Kings County; New York,Brooklyn,1134,533,271,47.0,23.9
1400000US36047073800,Census Tract 738; Kings County; New York,Brooklyn,682,358,163,52.5,23.9
1400000US36047076000,Census Tract 760; Kings County; New York,Brooklyn,858,429,205,50.0,23.9
1400000US36047119200,Census Tract 1192; Kings County; New York,Brooklyn,724,350,174,48.3,24.0
1400000US36047043100,Census Tract 431; Kings County; New York,Brooklyn,1693,1057,406,62.4,24.0
1400000US36047090200,Census Tract 902; Kings County; New York,Brooklyn,695,341,167,49.1,24.0
1400000US36047107800,Census Tract 1078; Kings County; New York,Brooklyn,647,283,155,43.7,24.0
1400000US36047037000,Census Tract 370; Kings County; New York,Brooklyn,619,378,149,61.1,24.1
1400000US36047051300,Census Tract 513; Kings County; New York,Brooklyn,2153,811,518,37.7,24.1
1400000US36047044700,Census Tract 447; Kings County; New York,Brooklyn,897,463,217,51.6,24.2
1400000US36047118202,Census Tract 1182.02; Kings County; New York,Brooklyn,653,271,159,41.5,24.3
1400000US36047076800,Census Tract 768; Kings County; New York,Brooklyn,942,446,229,47.3,24.3
1400000US36047005602,Census Tract 56.02; Kings County; New York,Brooklyn,361,155,88,42.9,24.4
1400000US36047119600,Census Tract 1196; Kings County; New York,Brooklyn,1730,1094,422,63.2,24.4
1400000US36047006000,Census Tract 60; Kings County; New York,Brooklyn,683,294,167,43.0,24.5
1400000US36047096600,Census Tract 966; Kings County; New York,Brooklyn,220,164,54,74.5,24.5
1400000US36047005900,Census Tract 59; Kings County; New York,Brooklyn,578,247,142,42.7,24.6
1400000US36047026100,Census Tract 261; Kings County; New York,Brooklyn,2400,935,591,39.0,24.6
1400000US36047026500,Census Tract 265; Kings County; New York,Brooklyn,1594,804,393,50.4,24.7
1400000US36047100600,Census Tract 1006; Kings County; New York,Brooklyn,291,142,72,48.8,24.7
1400000US36047035500,Census Tract 355; Kings County; New York,Brooklyn,1889,859,467,45.5,24.7
1400000US36047017900,Census Tract 179; Kings County; New York,Brooklyn,1015,430,252,42.4,24.8
1400000US36047022600,Census Tract 226; Kings County; New York,Brooklyn,307,182,76,59.3,24.8
1400000US36047048100,Census Tract 481; Kings County; New York,Brooklyn,1146,535,285,46.7,24.9
1400000US36047018400,Census Tract 184; Kings County; New York,Brooklyn,168,84,42,50.0,25.0
1400000US36047006600,Census Tract 66; Kings County; New York,Brooklyn,1287,463,322,36.0,25.0
1400000US36047030000,Census Tract 300; Kings County; New York,Brooklyn,1011,455,253,45.0,25.0
1400000US36047024300,Census Tract 243; Kings County; New York,Brooklyn,1220,451,306,37.0,25.1
1400000US36047000100,Census Tract 1; Kings County; New York,Brooklyn,843,280,212,33.2,25.1
1400000US36047027100,Census Tract 271; Kings County; New York,Brooklyn,1412,671,356,47.5,25.2
1400000US36047030300,Census Tract 303; Kings County; New York,Brooklyn,1795,885,452,49.3,25.2
1400000US36047115600,Census Tract 1156; Kings County; New York,Brooklyn,1591,655,402,41.2,25.3
1400000US36047067600,Census Tract 676; Kings County; New York,Brooklyn,194,72,49,37.1,25.3
1400000US36047054700,Census Tract 547; Kings County; New York,Brooklyn,2525,1292,640,51.2,25.3
1400000US36047050600,Census Tract 506; Kings County; New York,Brooklyn,1603,1023,407,63.8,25.4
1400000US36047031300,Census Tract 313; Kings County; New York,Brooklyn,1949,637,495,32.7,25.4
1400000US36047039700,Census Tract 397; Kings County; New York,Brooklyn,1491,937,379,62.8,25.4
1400000US36047009402,Census Tract 94.02; Kings County; New York,Brooklyn,685,286,174,41.8,25.4
1400000US36047025000,Census Tract 250; Kings County; New York,Brooklyn,244,135,62,55.3,25.4
1400000US36047028400,Census Tract 284; Kings County; New York,Brooklyn,1255,664,320,52.9,25.5
1400000US36047026200,Census Tract 262; Kings County; New York,Brooklyn,368,144,94,39.1,25.5
1400000US36047086000,Census Tract 860; Kings County; New York,Brooklyn,740,443,189,59.9,25.5
1400000US36047019100,Census Tract 191; Kings County; New York,Brooklyn,890,396,227,44.5,25.5
1400000US36047118800,Census Tract 1188; Kings County; New York,Brooklyn,843,431,215,51.1,25.5
1400000US36047117400,Census Tract 1174; Kings County; New York,Brooklyn,1050,398,269,37.9,25.6
1400000US36047101200,Census Tract 1012; Kings County; New York,Brooklyn,253,122,65,48.2,25.7
1400000US36047056500,Census Tract 565; Kings County; New York,Brooklyn,1592,734,410,46.1,25.8
1400000US36047026300,Census Tract 263; Kings County; New York,Brooklyn,651,305,168,46.9,25.8
1400000US36047026900,Census Tract 269; Kings County; New York,Brooklyn,996,619,257,62.1,25.8
1400000US36047085600,Census Tract 856; Kings County; New York,Brooklyn,831,479,214,57.6,25.8
1400000US36047076600,Census Tract 766; Kings County; New York,Brooklyn,626,247,162,39.5,25.9
1400000US36047041800,Census Tract 418; Kings County; New York,Brooklyn,635,279,165,43.9,26.0
1400000US36047021100,Census Tract 211; Kings County; New York,Brooklyn,996,332,259,33.3,26.0
1400000US36047043700,Census Tract 437; Kings County; New York,Brooklyn,1678,826,437,49.2,26.0
1400000US36047009002,Census Tract 90.02; Kings County; New York,Brooklyn,350,161,91,46.0,26.0
1400000US36047030100,Census Tract 301; Kings County; New York,Brooklyn,759,416,197,54.8,26.0
1400000US36047039300,Census Tract 393; Kings County; New York,Brooklyn,1379,552,358,40.0,26.0
1400000US36047120801,Census Tract 1208.01; Kings County; New York,Brooklyn,829,320,216,38.6,26.1
1400000US36047025902,Census Tract 259.02; Kings County; New York,Brooklyn,1316,663,344,50.4,26.1
1400000US36047079801,Census Tract 798.01; Kings County; New York,Brooklyn,1032,635,269,61.5,26.1
1400000US36047006400,Census Tract 64; Kings County; New York,Brooklyn,1057,380,277,36.0,26.2
1400000US36047117602,Census Tract 1176.02; Kings County; New York,Brooklyn,596,175,156,29.4,26.2
1400000US36047044300,Census Tract 443; Kings County; New York,Brooklyn,1696,840,444,49.5,26.2
1400000US36047018200,Census Tract 182; Kings County; New York,Brooklyn,557,284,146,51.0,26.2
1400000US36047034200,Census Tract 342; Kings County; New York,Brooklyn,2786,1594,733,57.2,26.3
1400000US36047051400,Census Tract 514; Kings County; New York,Brooklyn,2208,840,580,38.0,26.3
1400000US36047029800,Census Tract 298; Kings County; New York,Brooklyn,815,431,215,52.9,26.4
1400000US36047026000,Census Tract 260; Kings County; New York,Brooklyn,627,352,166,56.1,26.5
1400000US36047039100,Census Tract 391; Kings County; New York,Brooklyn,2488,1094,662,44.0,26.6
1400000US36047029000,Census Tract 290; Kings County; New York,Brooklyn,1209,623,321,51.5,26.6
1400000US36047052800,Census Tract 528; Kings County; New York,Brooklyn,248,89,66,35.9,26.6
1400000US36047038100,Census Tract 381; Kings County; New York,Brooklyn,2038,897,543,44.0,26.6
1400000US36047024700,Census Tract 247; Kings County; New York,Brooklyn,1247,635,332,50.9,26.6
1400000US36047002000,Census Tract 20; Kings County; New York,Brooklyn,278,132,74,47.5,26.6
1400000US36047037700,Census Tract 377; Kings County; New York,Brooklyn,1214,747,324,61.5,26.7
1400000US36047011600,Census Tract 116; Kings County; New York,Brooklyn,792,538,212,67.9,26.8
1400000US36047112200,Census Tract 1122; Kings County; New York,Brooklyn,1188,549,319,46.2,26.9
1400000US36047017600,Census Tract 176; Kings County; New York,Brooklyn,446,209,120,46.9,26.9
1400000US36047072800,Census Tract 728; Kings County; New York,Brooklyn,182,60,49,33.0,26.9
1400000US36047037900,Census Tract 379; Kings County; New York,Brooklyn,1141,647,307,56.7,26.9
1400000US36047056302,Census Tract 563.02; Kings County; New York,Brooklyn,1416,718,383,50.7,27.0
1400000US36047115800,Census Tract 1158; Kings County; New York,Brooklyn,496,178,134,35.9,27.0
1400000US36047030700,Census Tract 307; Kings County; New York,Brooklyn,2364,1465,639,62.0,27.0
1400000US36047068000,Census Tract 680; Kings County; New York,Brooklyn,70,57,19,81.4,27.1
1400000US36047060800,Census Tract 608; Kings County; New York,Brooklyn,1233,598,334,48.5,27.1
1400000US36047036100,Census Tract 361; Kings County; New York,Brooklyn,1157,414,315,35.8,27.2
1400000US36047009401,Census Tract 94.01; Kings County; New York,Brooklyn,338,216,92,63.9,27.2
1400000US36047034300,Census Tract 343; Kings County; New York,Brooklyn,1681,1106,458,65.8,27.2
1400000US36047005000,Census Tract 50; Kings County; New York,Brooklyn,486,178,132,36.6,27.2
1400000US36047053400,Census Tract 534; Kings County; New York,Brooklyn,1032,503,281,48.7,27.2
1400000US36047042100,Census Tract 421; Kings County; New York,Brooklyn,1481,640,405,43.2,27.3
1400000US36047017100,Census Tract 171; Kings County; New York,Brooklyn,857,303,234,35.4,27.3
1400000US36047042300,Census Tract 423; Kings County; New York,Brooklyn,1358,569,371,41.9,27.3
1400000US36047041600,Census Tract 416; Kings County; New York,Brooklyn,479,246,131,51.4,27.3
1400000US36047022100,Census Tract 221; Kings County; New York,Brooklyn,1351,644,372,47.7,27.5
1400000US36047044500,Census Tract 445; Kings County; New York,Brooklyn,1416,775,389,54.7,27.5
1400000US36047036200,Census Tract 362; Kings County; New York,Brooklyn,1072,671,296,62.6,27.6
1400000US36047033600,Census Tract 336; Kings County; New York,Brooklyn,754,352,208,46.7,27.6
1400000US36047049700,Census Tract 497; Kings County; New York,Brooklyn,1260,498,349,39.5,27.7
1400000US36047001501,Census Tract 15.01; Kings County; New York,Brooklyn,1790,857,496,47.9,27.7
1400000US36047021400,Census Tract 214; Kings County; New York,Brooklyn,376,161,104,42.8,27.7
1400000US36047033000,Census Tract 330; Kings County; New York,Brooklyn,1858,970,514,52.2,27.7
1400000US36047061003,Census Tract 610.03; Kings County; New York,Brooklyn,410,219,114,53.4,27.8
1400000US36047074200,Census Tract 742; Kings County; New York,Brooklyn,536,253,149,47.2,27.8
1400000US36047017800,Census Tract 178; Kings County; New York,Brooklyn,547,233,152,42.6,27.8
1400000US36047006200,Census Tract 62; Kings County; New York,Brooklyn,784,366,218,46.7,27.8
1400000US36047038600,Census Tract 386; Kings County; New York,Brooklyn,662,327,185,49.4,27.9
1400000US36047016000,Census Tract 160; Kings County; New York,Brooklyn,1444,647,403,44.8,27.9
1400000US36047037100,Census Tract 371; Kings County; New York,Brooklyn,1195,608,334,50.9,27.9
1400000US36047042400,Census Tract 424; Kings County; New York,Brooklyn,935,463,262,49.5,28.0
1400000US36047028900,Census Tract 289; Kings County; New York,Brooklyn,1381,740,387,53.6,28.0
1400000US36047009201,Census Tract 92.01; Kings County; New York,Brooklyn,343,125,96,36.4,28.0
1400000US36047055800,Census Tract 558; Kings County; New York,Brooklyn,609,287,171,47.1,28.1
1400000US36047016600,Census Tract 166; Kings County; New York,Brooklyn,64,25,18,39.1,28.1
1400000US36047052700,Census Tract 527; Kings County; New York,Brooklyn,2300,1173,646,51.0,28.1
1400000US36047079001,Census Tract 790.01; Kings County; New York,Brooklyn,398,222,112,55.8,28.1
1400000US36047006800,Census Tract 68; Kings County; New York,Brooklyn,1325,540,373,40.8,28.2
1400000US36047093800,Census Tract 938; Kings County; New York,Brooklyn,562,356,159,63.3,28.3
1400000US36047052000,Census Tract 520; Kings County; New York,Brooklyn,863,377,244,43.7,28.3
1400000US36047048200,Census Tract 482; Kings County; New York,Brooklyn,1423,791,402,55.6,28.3
1400000US36047050402,Census Tract 504.02; Kings County; New York,Brooklyn,320,106,91,33.1,28.4
1400000US36047093400,Census Tract 934; Kings County; New York,Brooklyn,450,266,128,59.1,28.4
1400000US36047010602,Census Tract 106.02; Kings County; New York,Brooklyn,427,215,122,50.4,28.6
1400000US36047028000,Census Tract 280; Kings County; New York,Brooklyn,296,112,85,37.8,28.7
1400000US36047116400,Census Tract 1164; Kings County; New York,Brooklyn,689,311,198,45.1,28.7
1400000US36047050803,Census Tract 508.03; Kings County; New York,Brooklyn,1052,558,302,53.0,28.7
1400000US36047070201,Census Tract 702.01; Kings County; New York,Brooklyn,528,167,152,31.6,28.8
1400000US36047039500,Census Tract 395; Kings County; New York,Brooklyn,1589,903,458,56.8,28.8
1400000US36047059403,Census Tract 594.03; Kings County; New York,Brooklyn,543,268,157,49.4,28.9
1400000US36047014200,Census Tract 142; Kings County; New York,Brooklyn,1018,526,294,51.7,28.9
1400000US36047025200,Census Tract 252; Kings County; New York,Brooklyn,1231,694,356,56.4,28.9
1400000US36047095400,Census Tract 954; Kings County; New York,Brooklyn,735,312,213,42.4,29.0
1400000US36047014101,Census Tract 141.01; Kings County; New York,Brooklyn,293,119,85,40.6,29.0
1400000US36047091000,Census Tract 910; Kings County; New York,Brooklyn,2597,1798,755,69.2,29.1
1400000US36047021800,Census Tract 218; Kings County; New York,Brooklyn,642,355,187,55.3,29.1
1400000US36047040000,Census Tract 400; Kings County; New York,Brooklyn,558,267,163,47.8,29.2
1400000US36047033701,Census Tract 337.01; Kings County; New York,Brooklyn,750,400,219,53.3,29.2
1400000US36047022800,Census Tract 228; Kings County; New York,Brooklyn,431,248,126,57.5,29.2
1400000US36047080000,Census Tract 800; Kings County; New York,Brooklyn,824,462,241,56.1,29.2
1400000US36047052500,Census Tract 525; Kings County; New York,Brooklyn,1297,640,379,49.3,29.2
1400000US36047112800,Census Tract 1128; Kings County; New York,Brooklyn,1131,729,331,64.5,29.3
1400000US36047043300,Census Tract 433; Kings County; New York,Brooklyn,1284,643,376,50.1,29.3
1400000US36047111000,Census Tract 1110; Kings County; New York,Brooklyn,1416,629,416,44.4,29.4
1400000US36047065000,Census Tract 650; Kings County; New York,Brooklyn,160,55,47,34.4,29.4
1400000US36047084000,Census Tract 840; Kings County; New York,Brooklyn,330,199,97,60.3,29.4
1400000US36047032100,Census Tract 321; Kings County; New York,Brooklyn,1841,760,545,41.3,29.6
1400000US36047150200,Census Tract 1502; Kings County; New York,Brooklyn,453,237,134,52.3,29.6
1400000US36047090600,Census Tract 906; Kings County; New York,Brooklyn,1836,1059,543,57.7,29.6
1400000US36047034000,Census Tract 340; Kings County; New York,Brooklyn,679,309,201,45.5,29.6
1400000US36047119400,Census Tract 1194; Kings County; New York,Brooklyn,1189,558,353,46.9,29.7
1400000US36047077600,Census Tract 776; Kings County; New York,Brooklyn,660,347,196,52.6,29.7
1400000US36047052300,Census Tract 523; Kings County; New York,Brooklyn,1975,895,586,45.3,29.7
1400000US36047023300,Census Tract 233; Kings County; New York,Brooklyn,1738,658,518,37.9,29.8
